post_id	date	num_likes	num_angry	num_shares
211857482296579_394318914050434	2014-10-29T15:15:08+0000	34000	0	7521
211857482296579_392951467520512	2014-10-26T13:49:46+0000	56586	0	16998
211857482296579_392194460929546	2014-10-24T20:30:01+0000	65345	2	133762
211857482296579_392135944268731	2014-10-24T17:13:33+0000	23160	1	22754
211857482296579_391819404300385	2014-10-23T21:41:55+0000	32234	0	293
211857482296579_391440021004990	2014-10-22T23:33:01+0000	19300	0	1582
211857482296579_391187791030213	2014-10-22T10:41:56+0000	5827	0	54
211857482296579_390856884396637	2014-10-21T13:53:57+0000	17014	46	748
211857482296579_390535614428764	2014-10-20T22:00:01+0000	16871	0	6604
211857482296579_389682477847411	2014-10-18T22:58:39+0000	31278	0	5240
211857482296579_388432087972450	2014-10-15T22:52:09+0000	27104	0	28901
211857482296579_387949004687425	2014-10-14T20:27:59+0000	9480	0	64
211857482296579_387801488035510	2014-10-14T14:14:20+0000	9905	0	2621
211857482296579_387228034759522	2014-10-13T11:49:04+0000	21905	0	15562
211857482296579_386930831455909	2014-10-12T20:29:07+0000	34330	1	1229
211857482296579_386471114835214	2014-10-11T20:36:37+0000	14447	0	7460
211857482296579_386056974876628	2014-10-11T00:17:15+0000	20664	0	1210
211857482296579_385522534930072	2014-10-09T23:00:43+0000	53659	0	21610
211857482296579_384771838338475	2014-10-08T23:00:01+0000	27026	0	6817
211857482296579_384685358347123	2014-10-08T11:40:39+0000	56553	0	15879
211857482296579_384435215038804	2014-10-07T22:57:16+0000	17347	0	4369
211857482296579_384297735052552	2014-10-07T17:45:56+0000	75273	2840	3363
211857482296579_383295751819417	2014-10-06T02:12:04+0000	80429	2	14080
211857482296579_382492385233087	2014-10-04T11:39:49+0000	19263	1	3300
211857482296579_382067065275619	2014-10-03T15:05:11+0000	51682	1	31620
211857482296579_381752108640448	2014-10-02T23:30:01+0000	29424	0	21827
211857482296579_381504908665168	2014-10-02T13:33:34+0000	4525	0	19
211857482296579_381069858708673	2014-10-01T15:43:14+0000	44652	4	75708
211857482296579_380569752092017	2014-09-30T15:28:37+0000	7822	0	256
211857482296579_380048185477507	2014-09-29T16:21:43+0000	10320	0	539
211857482296579_379662402182752	2014-09-28T20:08:52+0000	10247	0	5603
211857482296579_378843268931332	2014-09-27T13:30:33+0000	13779	0	6900
211857482296579_378387398976919	2014-09-26T17:19:27+0000	7193	0	728
211857482296579_377647925717533	2014-09-25T23:46:10+0000	10409	0	1304
211857482296579_377581585724167	2014-09-25T14:08:09+0000	10185	0	6286
211857482296579_377236359092023	2014-09-24T22:21:00+0000	20401	1	5775
211857482296579_376968675785458	2014-09-24T12:45:29+0000	6845	0	389
211857482296579_376327572516235	2014-09-23T12:10:03+0000	9192	0	468
211857482296579_376066805875645	2014-09-22T23:30:02+0000	7980	0	3013
211857482296579_374618586020467	2014-09-20T20:00:01+0000	8815	0	2626
211857482296579_373567612792231	2014-09-18T23:40:01+0000	31151	1	15172
211857482296579_373341449481514	2014-09-18T14:20:15+0000	32368	0	2079
211857482296579_372799216202404	2014-09-17T13:45:52+0000	11196	0	2293
211857482296579_372538842895108	2014-09-16T23:50:55+0000	8430	0	1424
211857482296579_372304322918560	2014-09-16T13:57:10+0000	35138	0	12145
211857482296579_371399329675726	2014-09-14T17:00:01+0000	33350	0	19071
211857482296579_371023499713309	2014-09-14T01:13:32+0000	6712	1	1518
211857482296579_370716263077366	2014-09-13T00:29:31+0000	11532	0	4540
211857482296579_370095813139411	2014-09-10T23:30:01+0000	11739	0	5719
211857482296579_369797113169281	2014-09-09T23:30:01+0000	6471	0	1171
211857482296579_369517346530591	2014-09-08T23:00:01+0000	24017	11	12319
211857482296579_367890716693254	2014-09-07T16:55:01+0000	7704	0	438
211857482296579_367151426767183	2014-09-07T00:36:27+0000	9843	0	468
211857482296579_366798893469103	2014-09-05T21:00:23+0000	14007	0	9574
211857482296579_366420070173652	2014-09-04T23:00:01+0000	10966	1	11426
211857482296579_365945143554478	2014-09-03T18:25:43+0000	5863	0	807
211857482296579_364147880400871	2014-09-02T23:30:01+0000	13556	0	6710
211857482296579_363703773778615	2014-09-01T23:50:00+0000	10976	0	6877
211857482296579_362037063945286	2014-08-31T16:22:43+0000	12177	0	10381
211857482296579_361581550657504	2014-08-30T17:26:54+0000	10114	0	488
211857482296579_361501253998867	2014-08-30T12:07:45+0000	8620	0	5921
211857482296579_360600974088895	2014-08-28T16:32:41+0000	8108	0	1355
211857482296579_360056930809966	2014-08-28T00:00:00+0000	4590	0	374
211857482296579_359936354155357	2014-08-27T12:55:40+0000	124875	2	17734
211857482296579_358665984282394	2014-08-26T14:35:56+0000	5249	0	1383
211857482296579_357854534363539	2014-08-25T19:11:50+0000	14233	0	2967
211857482296579_357392391076420	2014-08-24T13:23:38+0000	8864	42	1403
211857482296579_356433134505679	2014-08-23T22:40:49+0000	7652	0	502
211857482296579_354714808010845	2014-08-21T23:30:01+0000	3504	0	313
211857482296579_354649571350702	2014-08-21T18:40:36+0000	12230	0	3853
211857482296579_354381261377533	2014-08-20T23:22:02+0000	18981	1	1207
211857482296579_354076491408010	2014-08-19T23:30:01+0000	13979	0	4457
211857482296579_353628158119510	2014-08-18T12:42:28+0000	5855	0	25
211857482296579_353482031467456	2014-08-18T00:05:14+0000	20604	0	6798
211857482296579_352818784867114	2014-08-16T16:59:43+0000	12489	0	822
211857482296579_352264508255875	2014-08-15T12:36:31+0000	15901	0	3362
211857482296579_351973144951678	2014-08-14T14:07:48+0000	13176	0	2129
211857482296579_351662838316042	2014-08-13T12:40:24+0000	15799	1	1636
211857482296579_351190578363268	2014-08-11T23:24:03+0000	9393	0	549
211857482296579_350820601733599	2014-08-10T21:58:17+0000	15628	0	676
211857482296579_350478685101124	2014-08-09T17:40:10+0000	5225	0	236
211857482296579_350119361803723	2014-08-08T16:00:01+0000	3223	0	1220
211857482296579_350071118475214	2014-08-08T11:20:49+0000	12465	0	11
211857482296579_349452598537066	2014-08-06T12:47:00+0000	9772	0	9081
211857482296579_349120441903615	2014-08-05T12:05:00+0000	5291	34	881
211857482296579_348905865258406	2014-08-04T19:43:05+0000	10437	0	5567
211857482296579_348580891957570	2014-08-03T19:27:20+0000	16968	0	2434
211857482296579_347568255392167	2014-07-31T23:55:39+0000	10060	0	4263
211857482296579_346535762162083	2014-07-28T20:16:13+0000	17343	0	1601
211857482296579_345696298912696	2014-07-26T12:20:25+0000	22405	0	14160
211857482296579_345495905599402	2014-07-25T20:00:56+0000	18292	0	12226
211857482296579_345186012297058	2014-07-24T18:41:54+0000	8616	0	361
211857482296579_344551859027140	2014-07-22T19:32:31+0000	11230	0	2618
211857482296579_344436889038637	2014-07-22T12:47:49+0000	15656	0	9997
211857482296579_344095379072788	2014-07-21T12:01:21+0000	11644	0	119
211857482296579_343951719087154	2014-07-21T01:06:46+0000	7693	0	3170
211857482296579_343919455757047	2014-07-20T22:51:04+0000	12456	0	8784
211857482296579_343432105805782	2014-07-19T14:45:26+0000	88125	2	21995
211857482296579_342772845871708	2014-07-17T14:57:58+0000	7818	0	5311
211857482296579_342370032578656	2014-07-16T12:47:13+0000	6829	0	2158
211857482296579_342076269274699	2014-07-15T14:09:31+0000	8862	0	2614
211857482296579_341621479320178	2014-07-14T13:32:45+0000	53877	4	27009
211857482296579_341125086036484	2014-07-13T12:25:02+0000	12075	0	8855
211857482296579_340502602765399	2014-07-11T13:59:34+0000	22373	1	30856
211857482296579_340134449468881	2014-07-10T12:55:40+0000	18847	0	1084
211857482296579_339450166203976	2014-07-08T10:57:54+0000	15977	0	6217
211857482296579_338780296270963	2014-07-06T15:20:08+0000	17809	0	68
211857482296579_338170959665230	2014-07-04T18:06:02+0000	11413	0	944
211857482296579_337816023034057	2014-07-03T18:48:30+0000	8018	0	4558
211857482296579_337372326411760	2014-07-02T12:30:51+0000	12401	0	4327
211857482296579_337149169767409	2014-07-01T19:00:01+0000	10960	0	7179
211857482296579_336685623147097	2014-06-30T12:48:27+0000	14098	1	22940
211857482296579_336133403202319	2014-06-28T20:25:27+0000	33295	0	1007
211857482296579_335207306628262	2014-06-25T21:58:35+0000	19967	0	8689
211857482296579_334821813333478	2014-06-24T15:43:35+0000	16793	0	2424
211857482296579_333133180169008	2014-06-19T23:21:04+0000	9001	0	799
211857482296579_332686856880307	2014-06-18T23:36:12+0000	12488	1	869
211857482296579_332560276892965	2014-06-18T15:45:55+0000	23490	0	4348
211857482296579_331922313623428	2014-06-17T01:41:08+0000	3975	0	42
211857482296579_330682880414038	2014-06-14T20:45:07+0000	18366	0	860
211857482296579_330279167121076	2014-06-14T02:15:26+0000	8131	0	544
211857482296579_329562923859367	2014-06-12T02:53:39+0000	26684	0	6994
211857482296579_329447177204275	2014-06-11T17:46:19+0000	26367	2	15789
211857482296579_329089283906731	2014-06-10T18:18:18+0000	13774	0	12228
211857482296579_329038840578442	2014-06-10T14:47:47+0000	8445	0	5161
211857482296579_328780837270909	2014-06-09T17:28:38+0000	16720	0	1025
211857482296579_328389973976662	2014-06-08T12:31:55+0000	16256	0	608
211857482296579_328041734011486	2014-06-07T11:12:39+0000	10270	0	2117
211857482296579_327446437404349	2014-06-05T18:54:06+0000	37075	1	10463
211857482296579_327297434085916	2014-06-05T09:58:30+0000	26390	8	34468
211857482296579_327038400778486	2014-06-04T19:19:05+0000	26159	4	28434
211857482296579_326962104119449	2014-06-04T14:03:58+0000	13037	6	51803
211857482296579_326950214120638	2014-06-04T13:20:12+0000	8045	0	2536
211857482296579_325769790905347	2014-06-01T00:49:40+0000	39354	1	4067
211857482296579_325417590940567	2014-05-30T22:57:40+0000	11764	0	11426
211857482296579_324930800989246	2014-05-29T15:24:33+0000	6713	0	4666
211857482296579_324735714342088	2014-05-29T00:57:38+0000	13204	0	7450
211857482296579_324609941021332	2014-05-28T15:55:31+0000	12481	3	16093
211857482296579_324307481051578	2014-05-27T18:31:11+0000	7940	0	1654
211857482296579_324061097742883	2014-05-27T00:14:19+0000	4924	0	1252
211857482296579_323901857758807	2014-05-26T13:10:00+0000	8463	0	1978
211857482296579_323587244456935	2014-05-25T14:37:51+0000	25165	0	4481
211857482296579_322859147863078	2014-05-23T17:36:53+0000	144112	4	43647
211857482296579_322421721240154	2014-05-22T18:54:17+0000	19280	0	12262
211857482296579_322338997915093	2014-05-22T15:31:29+0000	116559	6	33479
211857482296579_322027394612920	2014-05-21T18:21:07+0000	25224	0	10434
211857482296579_321748594640800	2014-05-20T20:32:46+0000	7620	0	48
211857482296579_321449134670746	2014-05-20T00:00:00+0000	31084	0	3164
211857482296579_321280434687616	2014-05-19T16:00:01+0000	24129	0	23604
211857482296579_321269531355373	2014-05-19T14:34:04+0000	10733	0	2434
211857482296579_320694684746191	2014-05-17T15:08:32+0000	15083	0	1389
211857482296579_320431601439166	2014-05-16T20:56:59+0000	13228	0	2496
211857482296579_320044881477838	2014-05-15T16:04:18+0000	17213	0	8772
211857482296579_319789114836748	2014-05-14T21:01:51+0000	7388	0	1501
211857482296579_319057631576563	2014-05-12T17:45:15+0000	37028	0	4536
211857482296579_318735611608765	2014-05-11T16:39:07+0000	14909	1	14437
211857482296579_317819488367044	2014-05-09T19:23:26+0000	9876	0	7119
211857482296579_317707855044874	2014-05-09T14:27:30+0000	18488	0	9867
211857482296579_317369958411997	2014-05-08T22:04:37+0000	19987	0	9112
211857482296579_317273331754993	2014-05-08T14:43:37+0000	16052	0	3221
211857482296579_317094098439583	2014-05-08T00:30:15+0000	26809	1	20128
211857482296579_317008621781464	2014-05-07T17:40:49+0000	14330	0	3374
211857482296579_316968301785496	2014-05-07T15:13:14+0000	16436	0	9070
211857482296579_316743435141316	2014-05-06T21:17:57+0000	20881	1	20967
211857482296579_316283561853970	2014-05-05T15:01:31+0000	46380	0	8726
211857482296579_316024965213163	2014-05-04T17:05:05+0000	12059	2	46715
211857482296579_315493375266322	2014-05-02T22:00:11+0000	13640	0	1705
211857482296579_315449621937364	2014-05-02T19:10:57+0000	12044	0	2273
211857482296579_315249568624036	2014-05-02T13:00:37+0000	13363	0	5895
211857482296579_315238158625177	2014-05-02T03:05:59+0000	143806	0	253864
211857482296579_315008898648103	2014-05-01T14:01:07+0000	24912	0	551
211857482296579_314850475330612	2014-05-01T00:36:09+0000	11384	0	1797
211857482296579_314824571999869	2014-04-30T22:43:56+0000	16333	0	12327
211857482296579_314681072014219	2014-04-30T14:15:01+0000	8982	0	5787
211857482296579_314377698711223	2014-04-29T13:36:17+0000	11262	0	1781
211857482296579_314175665398093	2014-04-28T21:07:03+0000	24353	0	5526
211857482296579_313017942180532	2014-04-25T21:06:28+0000	45582	0	26847
211857482296579_312663545549305	2014-04-24T19:10:00+0000	13136	0	14073
211857482296579_312635358885457	2014-04-24T17:09:03+0000	5687	0	2372
211857482296579_312578352224491	2014-04-24T13:33:33+0000	9752	0	11230
211857482296579_312404495575210	2014-04-24T00:34:05+0000	10494	0	11587
211857482296579_312213125594347	2014-04-23T14:13:07+0000	7551	0	4415
211857482296579_312183978930595	2014-04-23T12:58:37+0000	11337	0	5080
211857482296579_311932878955705	2014-04-22T22:43:27+0000	31139	0	14826
211857482296579_311621565653503	2014-04-22T00:34:44+0000	19668	1	1192
211857482296579_311466615668998	2014-04-21T14:16:36+0000	12373	2	21996
211857482296579_311161162366210	2014-04-20T16:16:20+0000	11916	0	5961
211857482296579_309835159165477	2014-04-16T20:38:45+0000	6544	0	63
211857482296579_309574245858235	2014-04-16T01:15:39+0000	9998	0	11030
211857482296579_309537105861949	2014-04-15T21:59:59+0000	13270	0	2457
211857482296579_309463139202679	2014-04-15T17:56:26+0000	7462	0	4364
211857482296579_309373599211633	2014-04-15T13:38:15+0000	11292	0	7744
211857482296579_309120349236958	2014-04-14T18:44:38+0000	13531	0	12608
211857482296579_309095142572812	2014-04-14T16:54:44+0000	8108	0	64
211857482296579_309022515913408	2014-04-14T13:13:50+0000	6718	0	3208
211857482296579_308971615918498	2014-04-14T10:43:54+0000	7755	4	1627
211857482296579_308830149265978	2014-04-13T23:55:54+0000	37401	4	105733
211857482296579_308501279298865	2014-04-13T00:03:36+0000	9394	0	4897
211857482296579_307997596015900	2014-04-11T11:50:18+0000	11508	0	8457
211857482296579_307845922697734	2014-04-10T21:18:36+0000	10904	0	9844
211857482296579_307324032749923	2014-04-09T15:47:20+0000	10518	1	14052
211857482296579_307264349422558	2014-04-09T12:48:47+0000	5677	0	2523
211857482296579_307057049443288	2014-04-08T21:08:28+0000	16580	0	5703
211857482296579_306998569449136	2014-04-08T17:30:26+0000	8173	0	3873
211857482296579_306954056120254	2014-04-08T15:05:11+0000	11977	0	13947
211857482296579_306630479485945	2014-04-07T17:45:45+0000	4116	0	19
211857482296579_306618032820523	2014-04-07T17:06:25+0000	13776	0	182
211857482296579_306001092882217	2014-04-05T19:53:29+0000	7826	0	3550
211857482296579_305879359561057	2014-04-05T12:34:05+0000	12662	1	3863
211857482296579_305685279580465	2014-04-04T21:00:06+0000	10859	0	1057
211857482296579_305568939592099	2014-04-04T15:30:06+0000	16798	0	16285
211857482296579_305498942932432	2014-04-04T11:22:40+0000	152346	169	333628
211857482296579_305240426291617	2014-04-03T23:10:00+0000	8558	0	6171
211857482296579_305292966286363	2014-04-03T18:48:48+0000	11636	0	5482
211857482296579_305182679630725	2014-04-03T13:28:22+0000	10679	0	3754
211857482296579_304820806333579	2014-04-02T12:00:08+0000	6926	0	7494
211857482296579_1483510815194457	2014-04-02T01:07:54+0000	14381	0	4870
211857482296579_1483452391866966	2014-04-01T20:08:46+0000	9827	0	4478
211857482296579_304536306362029	2014-04-01T15:33:07+0000	20191	0	13808
211857482296579_304142869734706	2014-03-31T14:59:02+0000	10081	0	6934
211857482296579_303828513099475	2014-03-30T17:25:38+0000	23875	2	16620
211857482296579_303114029837590	2014-03-28T17:19:59+0000	12615	1	12509
211857482296579_303089889840004	2014-03-28T15:51:37+0000	16634	0	2181
211857482296579_1481985608680311	2014-03-27T18:37:55+0000	4517	0	2834
211857482296579_1481961615349377	2014-03-27T16:53:48+0000	5575	0	3168
211857482296579_1481922695353269	2014-03-27T13:48:27+0000	3572	0	3410
211857482296579_1481869635358575	2014-03-27T11:13:07+0000	5383	0	1572
211857482296579_302573076558352	2014-03-27T01:06:43+0000	18446	0	38956
211857482296579_1481767312035474	2014-03-26T23:39:22+0000	7914	0	4174
211857482296579_1481670642045141	2014-03-26T16:09:06+0000	9803	0	7512
211857482296579_1481613658717506	2014-03-26T11:39:53+0000	7571	0	2786
211857482296579_1481514835394055	2014-03-26T00:39:22+0000	7827	0	8162
211857482296579_1481448485400690	2014-03-25T18:03:27+0000	7032	0	3379
211857482296579_302042813278045	2014-03-25T15:51:15+0000	11019	3	12060
211857482296579_301823593299967	2014-03-25T11:29:57+0000	12021	0	4099
211857482296579_300828206732839	2014-03-22T21:10:49+0000	14280	0	3857
211857482296579_1480500085495530	2014-03-22T03:23:41+0000	3570	0	2852
211857482296579_1480472848831587	2014-03-22T00:26:50+0000	10078	0	2680
211857482296579_1480317092180496	2014-03-21T13:34:34+0000	10157	0	637
211857482296579_1480309195514619	2014-03-21T13:01:49+0000	5122	0	3538
211857482296579_1480295075516031	2014-03-21T11:53:02+0000	6441	0	1733
211857482296579_1480172592194946	2014-03-20T23:14:45+0000	4859	0	154
211857482296579_1480077905537748	2014-03-20T16:32:08+0000	8251	0	3121
211857482296579_1480062038872668	2014-03-20T15:28:01+0000	16027	0	6578
211857482296579_1479762972235908	2014-03-19T14:23:01+0000	5304	0	445
211857482296579_1479569722255233	2014-03-18T21:39:22+0000	4171	0	26
211857482296579_1479474045598134	2014-03-18T13:49:38+0000	4021	0	887
211857482296579_299420453540281	2014-03-18T11:32:57+0000	21686	15	125196
211857482296579_1479248318954040	2014-03-17T14:39:17+0000	5782	0	3736
211857482296579_299011540247839	2014-03-17T00:56:51+0000	6748	0	85
211857482296579_1478566689022203	2014-03-15T18:52:18+0000	4853	0	443
211857482296579_297891310359862	2014-03-14T01:39:13+0000	64921	68	359753
211857482296579_1477841372428068	2014-03-13T14:21:47+0000	3327	0	525
211857482296579_297526213729705	2014-03-12T20:33:00+0000	4464	0	374
